,MeasureTime,Angle_X_Lid_Tank101,Angle_Y_Lid_Tank101,AutoControl_Flow,AutoControl_Flow_manual,AutoControl_Level_Tank101_manual,AutoControl_Level_tank102,AutoControl_Level_tank102_manual,AutoControl_Pressure_Tank103,AutoControl_Pressure_Tank103_manual,Automatic_mode,Diagnosis_JN2200,Flow_FlowmeterB102,KQ1001_Level_B101,KQ1001_Level_B101_percent,KQ1001_Level_B102,KQ1001_Level_B102_percent,Level_Tank102,OUT1_JN2200,OUT2_JN2200,Pressure_Global_IO-Link,Pressure_Tank103,Selftest_running_JN2200,SetFlow,SetFlow_manual,SetPressureTank103,SetPressureTank103_manual,Set_Level_Tank101_manual,Set_PumpSpeed_P101,Set_level_tank102,Set_level_tank102_manual,Temperature_Tank101,Temperature_Tank102_IO-Link,V101_manual,V103_manual,V104_manual,V108_manual,V109_manual,V112_manual,V113_manual,V114_manual,V120_manual,Vibration_measurement_JN2200,set_valve_v106_open,set_valve_v106_open_manual,set_valve_y102_open,set_valve_y102_open_manual,Fault
10,2023-06-11 17:45:11,0.09,0.35,0,0,0,0,0,0,0,0,0,0.0,98.89264,24,98.89264,24,94.90385,0,0,2.06,172.68407,0,0,0,0,200,0,0.0,0,0,25.636574,26.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

11,2023-06-11 17:45:12,0.15,0.35,0,0,0,0,0,0,0,0,0,0.0,98.89264,24,98.89264,24,94.90385,0,0,2.06,172.68407,0,0,0,0,200,0,0.0,0,0,25.636574,26.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

12,2023-06-11 17:45:13,0.09,0.35,0,0,0,0,0,0,0,0,0,0.0,98.89264,24,98.89264,24,94.90385,0,0,2.06,172.42899,0,0,0,0,200,0,0.0,0,0,25.636574,26.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

13,2023-06-11 17:45:14,0.15,0.35,0,0,0,0,0,0,0,0,0,0.0,98.89264,24,98.89264,24,94.90385,0,0,2.06,172.68407,0,0,0,0,200,0,0.0,0,0,25.636574,26.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

14,2023-06-11 17:45:15,0.15,0.35,0,0,0,0,0,0,0,0,0,0.0,98.89264,24,98.89264,24,94.90385,0,0,2.06,172.42899,0,0,0,0,200,0,0.0,0,0,25.636574,26.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

15,2023-06-11 17:45:16,0.15,0.35,0,0,0,0,0,0,0,0,0,0.0,98.89264,24,98.89264,24,94.90385,0,0,2.06,172.42899,0,0,0,0,200,0,0.0,0,0,25.636574,26.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

16,2023-06-11 17:45:17,0.15,0.35,0,0,0,0,0,0,0,0,0,0.0,98.89264,24,98.89264,24,94.90385,0,0,2.06,45.4029,0,0,0,0,200,0,0.0,0,0,25.636574,26.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0

17,2023-06-11 17:45:18,0.15,0.35,0,0,0,0,0,0,0,0,0,0.0,98.89264,24,98.89264,24,94.56731,0,0,2.06,7.652174,0,0,0,0,200,0,0.0,0,0,25.636574,26.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0

18,2023-06-11 17:45:19,0.09,0.35,0,0,0,0,0,0,0,0,0,-0.29,98.89264,24,98.89264,24,94.90385,0,0,2.06,6.8869567,0,0,0,0,200,0,0.0,0,0,25.636574,26.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0

19,2023-06-11 17:45:20,0.15,0.35,0,0,0,0,0,0,0,0,0,-0.31,98.89264,24,98.89264,24,94.73558,0,0,2.06,6.6318846,0,0,0,0,200,0,0.0,0,0,25.636574,26.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0

20,2023-06-11 17:45:21,0.09,0.3,0,0,0,0,0,0,0,0,0,-0.29,98.89264,24,98.89264,24,94.90385,0,0,2.06,6.376812,0,0,0,0,200,0,0.0,0,0,25.636574,26.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0

21,2023-06-11 17:45:22,0.15,0.35,0,0,0,0,0,0,0,0,0,-0.25,101.065994,25,98.89264,24,94.90385,0,0,2.06,6.376812,0,0,0,0,200,0,0.0,0,100,25.636574,26.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0

22,2023-06-11 17:45:23,0.15,0.35,0,0,0,0,0,0,0,0,0,-0.2,98.89264,24,98.89264,24,94.90385,0,0,2.06,6.1217394,0,0,0,0,200,0,0.0,0,100,25.636574,26.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0

23,2023-06-11 17:45:24,0.09,0.35,0,0,0,0,0,0,0,0,0,-0.13,101.065994,25,98.89264,24,94.90385,0,0,2.06,6.1217394,0,0,0,0,200,0,0.0,0,100,25.636574,26.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0

24,2023-06-11 17:45:25,0.09,0.35,0,0,0,0,0,0,0,0,0,-0.11,101.065994,25,98.89264,24,94.90385,0,0,2.06,5.611594,0,0,0,0,200,0,0.0,0,100,25.636574,26.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0

25,2023-06-11 17:45:26,0.09,0.3,0,0,0,0,0,0,0,0,0,0.0,98.89264,24,98.89264,24,94.90385,0,0,2.06,5.866667,0,0,0,0,200,0,0.0,0,100,25.636574,26.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0

26,2023-06-11 17:45:27,0.14,0.3,0,0,0,0,0,0,0,0,0,0.0,101.065994,25,98.89264,24,94.90385,0,0,2.07,5.611594,0,0,0,0,200,0,0.0,0,100,25.636574,26.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0

27,2023-06-11 17:45:28,0.09,0.35,0,0,0,0,0,0,0,0,0,0.0,101.065994,25,98.89264,24,94.56731,0,0,2.07,5.866667,0,0,0,0,200,0,0.0,0,100,25.636574,26.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0

28,2023-06-11 17:45:29,0.09,0.35,0,0,0,0,0,0,0,0,0,0.0,101.065994,25,98.89264,24,94.90385,0,0,2.06,5.611594,0,0,0,0,200,0,0.0,0,100,25.636574,26.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0

29,2023-06-11 17:45:30,0.15,0.35,0,0,0,0,0,0,0,0,0,0.0,101.065994,25,98.89264,24,94.90385,0,0,2.06,5.611594,0,0,0,0,200,0,0.0,0,100,25.636574,26.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0

30,2023-06-11 17:45:31,0.15,0.35,0,0,0,0,0,0,0,0,0,0.0,101.065994,25,98.89264,24,94.90385,0,0,2.06,5.611594,0,0,0,0,200,0,0.0,0,100,25.636574,26.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0

31,2023-06-11 17:45:32,0.14,0.3,0,0,0,0,0,0,0,0,0,0.0,101.065994,25,98.89264,24,94.90385,0,0,2.06,5.611594,0,0,0,0,200,0,0.0,0,100,25.636574,26.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0

32,2023-06-11 17:45:33,0.14,0.3,0,0,0,0,0,0,0,0,0,0.0,101.065994,25,98.89264,24,94.90385,0,0,2.07,5.611594,0,0,0,0,200,0,0.0,0,100,25.636574,26.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0

33,2023-06-11 17:45:34,0.09,0.3,0,0,0,0,0,0,0,0,0,0.0,101.065994,25,98.89264,24,94.73558,0,0,2.06,5.611594,0,0,0,0,200,0,0.0,0,100,25.636574,26.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0

34,2023-06-11 17:45:35,0.09,0.35,0,0,0,0,0,0,0,0,0,0.0,101.065994,25,98.89264,24,94.90385,0,0,2.06,5.611594,0,0,0,0,200,0,0.0,0,100,25.636574,26.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0

35,2023-06-11 17:45:36,0.09,0.35,0,0,0,0,0,0,0,0,0,0.0,101.065994,25,98.89264,24,94.90385,0,0,2.06,5.611594,0,0,0,0,200,0,0.0,0,100,25.636574,26.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0

36,2023-06-11 17:45:37,0.09,0.3,0,0,0,0,0,0,0,0,0,0.0,101.065994,25,98.89264,24,94.90385,0,0,2.06,5.611594,0,0,0,0,200,0,0.0,0,100,25.636574,26.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0

37,2023-06-11 17:45:38,0.14,0.3,0,0,0,0,0,0,0,0,0,0.0,101.065994,25,98.89264,24,94.90385,0,0,2.06,5.866667,0,0,0,0,200,0,0.0,0,100,25.636574,26.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0

38,2023-06-11 17:45:39,0.15,0.35,0,0,0,0,0,0,0,0,0,0.0,101.065994,25,98.89264,24,94.90385,0,0,2.06,5.611594,0,0,0,0,200,0,0.0,0,100,25.636574,26.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0

39,2023-06-11 17:45:40,0.15,0.35,0,0,0,0,0,0,0,0,0,0.0,101.065994,25,98.89264,24,94.56731,0,0,2.06,5.611594,0,0,0,0,200,0,0.0,0,100,25.636574,26.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0

40,2023-06-11 17:45:41,0.09,0.35,0,0,0,0,0,0,0,0,0,0.0,101.065994,25,98.89264,24,94.90385,0,0,2.06,5.611594,0,0,0,0,200,0,0.0,0,100,25.636574,26.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0

41,2023-06-11 17:45:42,0.09,0.35,0,0,0,0,0,0,0,0,0,0.0,101.065994,25,98.89264,24,94.90385,0,0,2.07,5.611594,0,0,0,0,200,0,0.0,0,100,25.636574,26.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0

42,2023-06-11 17:45:43,0.09,0.35,0,0,0,0,0,0,0,0,0,0.0,101.065994,25,98.89264,24,94.90385,0,0,2.07,5.866667,0,0,0,0,200,0,0.0,0,100,25.636574,26.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0

43,2023-06-11 17:45:44,0.09,0.35,0,0,0,0,0,0,0,0,0,0.0,101.065994,25,98.89264,24,94.90385,0,0,2.07,5.611594,0,0,0,0,200,0,0.0,0,100,25.636574,26.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0

44,2023-06-11 17:45:45,0.09,0.35,0,0,0,0,0,0,0,0,0,0.0,101.065994,25,98.89264,24,94.90385,0,0,2.06,5.611594,0,0,0,0,200,0,0.0,0,100,25.636574,26.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0

45,2023-06-11 17:45:46,0.09,0.3,0,0,0,0,0,0,0,0,0,0.0,101.065994,25,98.89264,24,94.90385,0,0,2.06,5.611594,0,0,0,0,200,0,0.0,0,100,25.636574,26.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0

46,2023-06-11 17:45:47,0.14,0.3,0,0,0,0,0,0,0,0,0,0.0,101.065994,25,98.89264,24,94.90385,0,0,2.06,5.611594,0,0,0,0,200,0,0.0,0,100,25.636574,26.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0

47,2023-06-11 17:45:48,0.09,0.35,0,0,0,0,0,0,0,0,0,0.0,101.065994,25,98.89264,24,94.90385,0,0,2.06,5.611594,0,0,0,0,200,0,0.0,0,100,25.636574,26.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0

48,2023-06-11 17:45:49,0.09,0.35,0,0,0,0,0,0,0,0,0,0.0,101.065994,25,98.89264,24,94.90385,0,0,2.06,5.611594,0,0,0,0,200,0,0.0,0,100,25.636574,26.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0

49,2023-06-11 17:45:50,0.09,0.35,0,0,0,0,0,0,0,0,0,0.0,101.065994,25,98.89264,24,94.90385,0,0,2.07,5.611594,0,0,0,0,200,0,0.0,0,100,25.636574,26.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0

50,2023-06-11 17:45:51,0.15,0.35,0,0,0,0,0,0,0,0,0,0.0,101.065994,25,98.89264,24,94.90385,0,0,2.07,5.611594,0,0,0,0,200,0,0.0,0,100,25.636574,26.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0

51,2023-06-11 17:45:52,0.09,0.35,0,0,0,0,0,0,0,0,0,0.0,101.065994,25,98.89264,24,94.90385,0,0,2.07,5.356522,0,0,0,0,200,0,0.0,0,100,25.636574,26.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0

52,2023-06-11 17:45:53,0.09,0.35,0,0,0,0,0,0,0,0,0,0.0,101.065994,25,98.89264,24,94.90385,0,0,2.06,5.356522,0,0,0,0,200,0,0.0,0,100,25.636574,26.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0

53,2023-06-11 17:45:54,0.09,0.35,0,0,0,0,0,0,0,0,0,0.0,101.065994,25,98.89264,24,94.90385,0,0,2.06,5.356522,0,0,0,0,200,0,0.0,0,100,25.636574,26.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0

54,2023-06-11 17:45:55,0.09,0.35,0,0,0,0,0,0,0,0,0,0.0,101.065994,25,98.89264,24,94.90385,0,0,2.06,5.611594,0,0,0,0,200,0,0.0,0,100,25.636574,26.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0

55,2023-06-11 17:45:56,0.09,0.35,0,0,0,0,0,0,0,0,0,0.0,101.065994,25,98.89264,24,94.90385,0,0,2.06,5.356522,0,0,0,0,200,0,0.0,0,100,25.636574,26.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0

56,2023-06-11 17:45:57,0.09,0.3,0,0,0,0,0,0,0,0,0,0.0,101.065994,25,98.89264,24,94.90385,0,0,2.06,5.611594,0,0,0,0,200,0,0.0,0,100,25.636574,26.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0

57,2023-06-11 17:45:58,0.14,0.3,0,0,0,0,0,0,0,0,0,0.0,101.065994,25,98.89264,24,94.90385,0,0,2.06,5.356522,0,0,0,0,200,0,0.0,0,100,25.636574,26.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0

58,2023-06-11 17:45:59,0.15,0.35,0,0,0,0,0,0,0,0,0,0.0,101.065994,25,98.89264,24,94.90385,0,0,2.06,5.611594,0,0,0,0,200,0,0.0,0,100,25.636574,26.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0

59,2023-06-11 17:46:00,0.09,0.35,0,0,0,0,0,0,0,0,0,0.0,101.065994,25,98.89264,24,94.90385,0,0,2.06,5.611594,0,0,0,0,200,0,0.0,0,100,25.636574,26.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0

60,2023-06-11 17:46:01,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,101.065994,25,98.89264,24,94.90385,0,0,2.06,25.252174,0,0,0,0,200,0,9.499051,0,100,25.520832,26.9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0

61,2023-06-11 17:46:02,0.14,0.3,0,0,0,0,0,0,1,1,0,-0.28,101.065994,25,98.89264,24,94.90385,0,0,2.06,0.25507247,0,0,0,0,200,0,27.010143,0,100,25.520832,26.9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0

62,2023-06-11 17:46:03,0.15,0.35,0,0,0,0,0,0,1,1,0,0.24,101.065994,25,98.89264,24,94.56731,0,0,2.07,19.640581,0,0,0,0,200,0,44.321003,0,100,25.520832,26.9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0

63,2023-06-11 17:46:04,0.15,0.35,0,0,0,0,0,0,1,1,0,0.95,101.065994,25,98.89264,24,94.90385,0,0,2.06,54.330437,0,0,0,0,200,0,58.86566,0,100,25.520832,26.9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0

64,2023-06-11 17:46:05,0.09,0.3,0,0,0,0,0,0,1,1,0,1.4,98.89264,24,98.89264,24,94.90385,0,0,2.06,104.834785,0,0,0,0,200,0,69.471664,0,100,25.520832,26.9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0

65,2023-06-11 17:46:06,0.15,0.35,0,0,0,0,0,0,1,1,0,0.72,98.89264,24,98.89264,24,94.90385,0,0,2.06,158.91016,0,0,0,0,200,0,75.07419,0,100,25.520832,26.9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0

66,2023-06-11 17:46:07,0.15,0.35,0,0,0,0,0,0,1,1,0,0.28,98.89264,24,98.89264,24,94.90385,0,0,2.06,181.35654,0,0,0,0,200,0,77.29362,0,100,25.578703,26.9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0

67,2023-06-11 17:46:08,0.04,0.35,0,0,0,0,0,0,1,1,0,0.15,98.89264,24,98.89264,24,94.90385,0,0,2.06,189.51884,0,0,0,0,200,0,78.31629,0,100,25.578703,26.9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0

68,2023-06-11 17:46:09,0.15,0.35,0,0,0,0,0,0,1,1,0,0.1,98.89264,24,98.89264,24,94.90385,0,0,2.07,193.34494,0,0,0,0,200,0,78.84821,0,100,25.578703,26.9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0

69,2023-06-11 17:46:10,0.09,0.35,0,0,0,0,0,0,1,1,0,0.25,98.89264,24,98.89264,24,94.90385,0,0,2.07,187.73334,0,0,0,0,200,0,79.26179,0,100,25.578703,26.9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0

70,2023-06-11 17:46:11,0.09,0.35,0,0,0,0,0,0,1,1,0,0.46,98.89264,24,98.89264,24,94.90385,0,0,2.06,196.91595,0,0,0,0,200,0,79.65743,0,100,25.578703,26.9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0

71,2023-06-11 17:46:12,0.09,0.35,0,0,0,0,0,0,1,1,0,0.14,98.89264,24,98.89264,24,94.90385,0,0,2.07,200.48697,0,0,0,0,200,0,79.53774,0,100,25.578703,26.9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0

72,2023-06-11 17:46:13,0.15,0.35,0,0,0,0,0,0,1,1,0,0.0,98.89264,24,98.89264,24,94.90385,0,0,2.06,198.19131,0,0,0,0,200,0,79.46203,0,100,25.578703,26.9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0

73,2023-06-11 17:46:14,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,98.89264,24,98.89264,24,94.90385,0,0,2.07,197.4261,0,0,0,0,200,0,79.43725,0,100,25.578703,26.9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0

74,2023-06-11 17:46:15,0.04,0.35,0,0,0,0,0,0,1,1,0,0.0,98.89264,24,98.89264,24,94.90385,0,0,2.07,196.91595,0,0,0,0,200,0,79.46685,0,100,25.578703,26.9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0

75,2023-06-11 17:46:16,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,98.89264,24,98.89264,24,94.90385,0,0,2.06,197.4261,0,0,0,0,200,0,79.482574,0,100,25.578703,26.9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0

76,2023-06-11 17:46:17,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,98.89264,24,98.89264,24,94.90385,0,0,2.07,199.72174,0,0,0,0,200,0,79.49252,0,100,25.578703,26.9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0

77,2023-06-11 17:46:18,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,98.89264,24,98.89264,24,94.56731,0,0,2.07,198.95653,0,0,0,0,200,0,79.47931,0,100,25.578703,26.9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0

78,2023-06-11 17:46:19,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,98.89264,24,98.89264,24,94.90385,0,0,2.06,197.17102,0,0,0,0,200,0,79.44758,0,100,25.578703,26.9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0

79,2023-06-11 17:46:20,0.15,0.35,0,0,0,0,0,0,1,1,0,0.0,98.89264,24,98.89264,24,94.90385,0,0,2.07,199.46667,0,0,0,0,200,0,79.39385,0,100,25.578703,26.9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0

80,2023-06-11 17:46:21,0.15,0.35,0,0,0,0,0,0,1,1,0,0.0,98.89264,24,98.89264,24,94.90385,0,0,2.07,197.93623,0,0,0,0,200,0,79.404945,0,100,25.578703,26.9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0

81,2023-06-11 17:46:22,0.15,0.35,0,0,0,0,0,0,1,1,0,0.0,98.89264,24,98.89264,24,94.90385,0,0,2.07,198.44638,0,0,0,0,200,0,79.39983,0,100,25.578703,26.9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0

82,2023-06-11 17:46:23,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,98.89264,24,98.89264,24,94.90385,0,0,2.06,199.97682,0,0,0,0,200,0,79.36926,0,100,25.578703,26.9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0

83,2023-06-11 17:46:24,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,98.89264,24,98.89264,24,94.90385,0,0,2.06,198.70146,0,0,0,0,200,0,79.373405,0,100,25.578703,26.9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0

84,2023-06-11 17:46:25,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,98.89264,24,98.89264,24,94.90385,0,0,2.06,196.15073,0,0,0,0,200,0,79.440056,0,100,25.578703,26.9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0

85,2023-06-11 17:46:26,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,98.89264,24,98.89264,24,94.90385,0,0,2.06,197.4261,0,0,0,0,200,0,79.467354,0,100,25.578703,26.9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0

86,2023-06-11 17:46:27,0.15,0.35,0,0,0,0,0,0,1,1,0,0.0,98.89264,24,98.89264,24,94.90385,0,0,2.06,197.93623,0,0,0,0,200,0,79.4634,0,100,25.578703,26.9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0

87,2023-06-11 17:46:28,0.15,0.35,0,0,0,0,0,0,1,1,0,0.0,98.89264,24,98.89264,24,94.90385,0,0,2.07,199.97682,0,0,0,0,200,0,79.44093,0,100,25.578703,26.9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0

88,2023-06-11 17:46:29,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,98.89264,24,98.89264,24,94.90385,0,0,2.07,199.46667,0,0,0,0,200,0,79.40804,0,100,25.578703,26.9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0

89,2023-06-11 17:46:30,0.09,0.4,0,1,0,0,0,0,0,1,0,0.77,98.89264,24,98.89264,24,94.90385,0,0,2.07,198.95653,0,0,1,0,0,0,99.9,0,100,25.636574,26.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0

90,2023-06-11 17:46:31,0.09,0.35,0,1,0,0,0,0,0,1,0,0.82,98.89264,24,98.89264,24,94.90385,0,0,2.07,198.70146,0,0,1,0,0,0,100.0,0,100,25.694445,26.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0

91,2023-06-11 17:46:32,0.1,0.4,0,1,0,0,0,0,0,1,0,0.86,98.89264,24,98.89264,24,94.90385,0,0,2.06,198.95653,0,0,1,0,0,0,100.0,0,100,25.694445,26.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0

92,2023-06-11 17:46:33,0.09,0.35,0,1,0,0,0,0,0,1,0,0.85,98.89264,24,98.89264,24,94.90385,0,0,2.07,198.70146,0,0,1,0,0,0,100.0,0,100,25.694445,26.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0

93,2023-06-11 17:46:34,0.15,0.4,0,1,0,0,0,0,0,1,0,0.85,98.89264,24,98.89264,24,94.90385,0,0,2.07,198.70146,0,0,1,0,0,0,100.0,0,100,25.694445,26.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0

