,MeasureTime,Angle_X_Lid_Tank101,Angle_Y_Lid_Tank101,AutoControl_Flow,AutoControl_Flow_manual,AutoControl_Level_Tank101_manual,AutoControl_Level_tank102,AutoControl_Level_tank102_manual,AutoControl_Pressure_Tank103,AutoControl_Pressure_Tank103_manual,Automatic_mode,Diagnosis_JN2200,Flow_FlowmeterB102,KQ1001_Level_B101,KQ1001_Level_B101_percent,KQ1001_Level_B102,KQ1001_Level_B102_percent,Level_Tank102,OUT1_JN2200,OUT2_JN2200,Pressure_Global_IO-Link,Pressure_Tank103,Selftest_running_JN2200,SetFlow,SetFlow_manual,SetPressureTank103,SetPressureTank103_manual,Set_Level_Tank101_manual,Set_PumpSpeed_P101,Set_level_tank102,Set_level_tank102_manual,Temperature_Tank101,Temperature_Tank102_IO-Link,V101_manual,V103_manual,V104_manual,V108_manual,V109_manual,V112_manual,V113_manual,V114_manual,V120_manual,Vibration_measurement_JN2200,set_valve_v106_open,set_valve_v106_open_manual,set_valve_y102_open,set_valve_y102_open_manual,Fault

5,2023-06-11 14:58:10,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,107.50976,28,98.89264,24,95.07211,0,0,2.01,210.94493,0,0,0,0,200,0,82.25566,0,0,25.347221,26.9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0

6,2023-06-11 14:58:11,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,107.50976,28,101.065994,25,95.07211,0,0,2.01,201.76233,0,0,0,0,200,0,81.46351,0,0,25.347221,26.9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0

7,2023-06-11 14:58:12,0.09,0.35,0,0,0,0,0,0,1,1,0,0.19,105.37456,27,98.89264,24,95.07211,0,0,2.01,203.54784,0,0,0,0,200,0,81.07298,0,0,25.347221,26.9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0

8,2023-06-11 14:58:13,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,105.37456,27,101.065994,25,95.07211,0,0,2.01,194.87537,0,0,0,0,200,0,80.78778,0,0,25.347221,26.9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0

9,2023-06-11 14:58:14,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,105.37456,27,98.89264,24,95.07211,0,0,2.01,200.48697,0,0,0,0,200,0,80.55119,0,0,25.347221,26.9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0

10,2023-06-11 14:58:15,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,105.37456,27,101.065994,25,95.07211,0,0,2.01,200.48697,0,0,0,0,200,0,80.331955,0,0,25.347221,26.9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0

11,2023-06-11 14:58:16,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,105.37456,27,101.065994,25,95.07211,0,0,2.01,197.93623,0,0,0,0,200,0,80.23078,0,0,25.347221,26.9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0

12,2023-06-11 14:58:17,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,107.50976,28,98.89264,24,95.07211,0,0,2.01,198.70146,0,0,0,0,200,0,80.1979,0,0,25.347221,26.9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0

13,2023-06-11 14:58:18,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,105.37456,27,98.89264,24,95.07211,0,0,2.01,197.68117,0,0,0,0,200,0,80.1488,0,0,25.347221,26.9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0

14,2023-06-11 14:58:19,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,105.37456,27,101.065994,25,95.07211,0,0,2.01,196.66087,0,0,0,0,200,0,80.13791,0,0,25.347221,26.9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0

15,2023-06-11 14:58:20,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,105.37456,27,98.89264,24,95.07211,0,0,2.01,198.95653,0,0,0,0,200,0,80.123535,0,0,25.347221,26.9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0

16,2023-06-11 14:58:21,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,105.37456,27,98.89264,24,94.73558,0,0,2.01,199.21161,0,0,0,0,200,0,80.13116,0,0,25.347221,26.9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0

17,2023-06-11 14:58:22,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,105.37456,27,98.89264,24,95.07211,0,0,2.01,196.91595,0,0,0,0,200,0,80.13763,0,0,25.347221,26.9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0

18,2023-06-11 14:58:23,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,105.37456,27,98.89264,24,95.07211,0,0,2.01,197.68117,0,0,0,0,200,0,80.16376,0,0,25.347221,26.9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0

19,2023-06-11 14:58:24,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,105.37456,27,101.065994,25,95.07211,0,0,2.01,197.68117,0,0,0,0,200,0,80.14477,0,0,25.347221,26.9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0

20,2023-06-11 14:58:25,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,105.37456,27,98.89264,24,95.07211,0,0,2.01,199.21161,0,0,0,0,200,0,80.129234,0,0,25.347221,26.9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0

21,2023-06-11 14:58:26,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,105.37456,27,98.89264,24,94.90385,0,0,2.01,197.68117,0,0,0,0,200,0,80.11487,0,0,25.347221,26.9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0

22,2023-06-11 14:58:27,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,105.37456,27,101.065994,25,95.07211,0,0,2.01,198.70146,0,0,0,0,200,0,80.08893,0,0,25.347221,26.9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0

23,2023-06-11 14:58:28,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,105.37456,27,98.89264,24,95.07211,0,0,2.01,197.93623,0,0,0,0,200,0,80.02942,0,0,25.347221,26.9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0

24,2023-06-11 14:58:29,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,105.37456,27,98.89264,24,95.07211,0,0,2.01,198.44638,0,0,0,0,200,0,80.010414,0,0,25.347221,26.9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0

25,2023-06-11 14:58:30,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,107.50976,28,101.065994,25,95.07211,0,0,2.01,198.19131,0,0,0,0,200,0,79.96712,0,0,25.347221,26.9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0

26,2023-06-11 14:58:31,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,107.50976,28,101.065994,25,95.07211,0,0,2.01,198.70146,0,0,0,0,200,0,79.96432,0,0,25.347221,26.9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0

27,2023-06-11 14:58:32,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,105.37456,27,101.065994,25,95.07211,0,0,2.01,199.46667,0,0,0,0,200,0,79.931435,0,0,25.347221,26.9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0

28,2023-06-11 14:58:33,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,107.50976,28,98.89264,24,95.07211,0,0,2.01,198.70146,0,0,0,0,200,0,79.94252,0,0,25.347221,26.9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0

29,2023-06-11 14:58:34,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,105.37456,27,101.065994,25,95.07211,0,0,2.01,198.95653,0,0,0,0,200,0,79.92352,0,0,25.347221,26.9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0

30,2023-06-11 14:58:35,0.09,0.35,0,1,0,0,0,0,0,1,0,0.71,105.37456,27,101.065994,25,95.07211,0,0,2.01,198.44638,0,0,1,0,0,0,99.600006,0,0,25.462963,26.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0

31,2023-06-11 14:58:36,0.09,0.35,0,1,0,0,0,0,0,1,0,0.84,105.37456,27,101.065994,25,95.07211,0,0,2.01,198.70146,0,0,1,0,0,0,100.0,0,0,25.405092,26.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0

32,2023-06-11 14:58:37,0.09,0.35,0,1,0,0,0,0,0,1,0,0.85,107.50976,28,101.065994,25,95.07211,0,0,2.01,198.70146,0,0,1,0,0,0,100.0,0,0,25.405092,26.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0

33,2023-06-11 14:58:38,0.09,0.35,0,1,0,0,0,0,0,1,0,0.86,107.50976,28,101.065994,25,95.07211,0,0,2.01,198.70146,0,0,1,0,0,0,100.0,0,0,25.405092,26.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0

34,2023-06-11 14:58:39,0.1,0.4,0,1,0,0,0,0,0,1,0,0.85,107.50976,28,98.89264,24,95.07211,0,0,2.01,198.70146,0,0,1,0,0,0,100.0,0,0,25.405092,26.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0

35,2023-06-11 14:58:40,0.09,0.35,0,1,0,0,0,0,0,1,0,0.86,107.50976,28,101.065994,25,95.07211,0,0,2.01,198.70146,0,0,1,0,0,0,100.0,0,0,25.462963,26.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0

36,2023-06-11 14:58:41,0.09,0.35,0,1,0,0,0,0,0,1,0,0.88,107.50976,28,101.065994,25,95.07211,0,0,2.01,198.44638,0,0,1,0,0,0,100.0,0,0,25.462963,26.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0

37,2023-06-11 14:58:42,0.09,0.35,0,1,0,0,0,0,0,1,0,0.87,107.50976,28,101.065994,25,95.07211,0,0,2.01,198.44638,0,0,1,0,0,0,100.0,0,0,25.405092,26.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0

38,2023-06-11 14:58:43,0.09,0.35,0,1,0,0,0,0,0,1,0,0.84,107.50976,28,98.89264,24,95.07211,0,0,2.01,198.44638,0,0,1,0,0,0,100.0,0,0,25.462963,26.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0

39,2023-06-11 14:58:44,0.09,0.35,0,1,0,0,0,0,0,1,0,0.84,107.50976,28,98.89264,24,95.07211,0,0,2.01,198.44638,0,0,1,0,0,0,100.0,0,0,25.462963,26.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0

40,2023-06-11 14:58:45,0.09,0.4,0,1,0,0,0,0,0,1,0,0.86,107.50976,28,98.89264,24,95.07211,0,0,2.01,198.44638,0,0,1,0,0,0,100.0,0,0,25.462963,26.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0

41,2023-06-11 14:58:46,0.09,0.35,0,1,0,0,0,0,0,1,0,0.86,107.50976,28,98.89264,24,95.07211,0,0,2.01,198.44638,0,0,1,0,0,0,100.0,0,0,25.462963,26.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0

42,2023-06-11 14:58:47,0.1,0.4,0,1,0,0,0,0,0,1,0,0.88,107.50976,28,98.89264,24,94.90385,0,0,2.01,198.44638,0,0,1,0,0,0,100.0,0,0,25.405092,26.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0

43,2023-06-11 14:58:48,0.09,0.35,0,1,0,0,0,0,0,1,0,0.88,107.50976,28,98.89264,24,94.90385,0,0,2.01,198.19131,0,0,1,0,0,0,100.0,0,0,25.462963,26.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0

44,2023-06-11 14:58:49,0.09,0.35,0,1,0,0,0,0,0,1,0,0.86,107.50976,28,101.065994,25,95.07211,0,0,2.01,198.70146,0,0,1,0,0,0,100.0,0,0,25.462963,26.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0

45,2023-06-11 14:58:50,0.1,0.4,0,1,0,0,0,0,0,1,0,0.87,107.50976,28,98.89264,24,95.07211,0,0,2.01,198.44638,0,0,1,0,0,0,100.0,0,0,25.462963,26.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0

46,2023-06-11 14:58:51,0.09,0.35,0,1,0,0,0,0,0,1,0,0.87,107.50976,28,101.065994,25,95.07211,0,0,2.01,198.44638,0,0,1,0,0,0,100.0,0,0,25.405092,26.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0

47,2023-06-11 14:58:52,0.09,0.35,0,1,0,0,0,0,0,1,0,0.84,107.50976,28,98.89264,24,95.07211,0,0,2.01,198.44638,0,0,1,0,0,0,100.0,0,0,25.405092,26.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0

48,2023-06-11 14:58:53,0.09,0.35,0,1,0,0,0,0,0,1,0,0.88,107.50976,28,98.89264,24,95.07211,0,0,2.01,198.44638,0,0,1,0,0,0,100.0,0,0,25.462963,26.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0

49,2023-06-11 14:58:54,0.09,0.35,0,1,0,0,0,0,0,1,0,0.86,107.50976,28,101.065994,25,95.07211,0,0,2.01,198.44638,0,0,1,0,0,0,100.0,0,0,25.405092,26.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0

50,2023-06-11 14:58:55,0.09,0.35,0,0,0,0,1,0,0,1,0,1.31,107.50976,28,98.89264,24,95.40865,0,0,2.01,198.19131,0,0,0,0,0,0,52.77749,0,100,25.28935,26.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

51,2023-06-11 14:58:56,0.14,0.3,0,0,0,0,1,0,0,1,0,0.94,107.50976,28,101.065994,25,95.40865,0,0,2.01,198.44638,0,0,0,0,0,0,72.800606,0,100,25.347221,26.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

52,2023-06-11 14:58:57,0.1,0.4,0,0,0,0,1,0,0,1,0,1.03,105.37456,27,101.065994,25,94.39904,0,0,2.01,198.70146,0,0,0,0,0,0,51.851856,0,100,25.405092,26.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

53,2023-06-11 14:58:58,0.15,0.35,0,0,0,0,1,0,0,1,0,1.22,105.37456,27,101.065994,25,96.58654,0,0,2.01,198.70146,0,0,0,0,0,0,100.0,0,100,25.405092,26.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

54,2023-06-11 14:58:59,0.09,0.35,0,0,0,0,1,0,0,1,0,1.23,105.37456,27,101.065994,25,96.75481,0,0,2.01,198.44638,0,0,0,0,0,0,100.0,0,100,25.405092,26.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

55,2023-06-11 14:59:00,0.1,0.4,0,0,0,0,1,0,0,1,0,1.23,105.37456,27,101.065994,25,97.59615,0,0,2.01,198.44638,0,0,0,0,0,0,94.097176,0,100,25.405092,26.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

56,2023-06-11 14:59:01,0.09,0.35,0,0,0,0,1,0,0,1,0,1.06,103.22664,26,101.065994,25,98.10096,0,0,2.01,198.70146,0,0,0,0,0,0,79.861046,0,100,25.347221,26.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

57,2023-06-11 14:59:02,0.09,0.35,0,0,0,0,1,0,0,1,0,0.75,103.22664,26,101.065994,25,98.60577,0,0,2.01,198.70146,0,0,0,0,0,0,59.259148,0,100,25.28935,26.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

58,2023-06-11 14:59:03,0.09,0.35,0,0,0,0,1,0,0,1,0,0.41,101.065994,25,101.065994,25,98.77404,0,0,2.01,198.70146,0,0,0,0,0,0,34.490623,0,100,25.28935,26.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

59,2023-06-11 14:59:04,0.15,0.35,0,0,0,0,1,0,0,1,0,-0.14,101.065994,25,101.065994,25,98.77404,0,0,2.01,198.70146,0,0,0,0,0,0,9.027672,0,100,25.405092,26.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

60,2023-06-11 14:59:05,0.09,0.3,0,0,0,0,1,0,0,1,0,-0.33,103.22664,26,101.065994,25,98.60577,0,0,2.01,198.70146,0,0,0,0,0,0,0.0,0,100,25.405092,26.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

61,2023-06-11 14:59:06,0.09,0.3,0,0,0,0,1,0,0,1,0,-0.35,103.22664,26,101.065994,25,98.4375,0,0,2.01,198.44638,0,0,0,0,0,0,0.0,0,100,25.405092,26.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

62,2023-06-11 14:59:07,0.14,0.3,0,0,0,0,1,0,0,1,0,-0.36,103.22664,26,101.065994,25,98.26923,0,0,2.01,198.44638,0,0,0,0,0,0,0.0,0,100,25.405092,26.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

63,2023-06-11 14:59:08,0.09,0.35,0,0,0,0,1,0,0,1,0,-0.36,103.22664,26,101.065994,25,98.10096,0,0,2.01,198.44638,0,0,0,0,0,0,0.0,0,100,25.405092,26.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

64,2023-06-11 14:59:09,0.09,0.3,0,0,0,0,1,0,0,1,0,-0.36,103.22664,26,101.065994,25,98.10096,0,0,2.01,198.44638,0,0,0,0,0,0,0.0,0,100,25.405092,26.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

65,2023-06-11 14:59:10,0.09,0.35,0,0,0,0,1,0,0,1,0,-0.36,103.22664,26,101.065994,25,97.76443,0,0,2.01,198.70146,0,0,0,0,0,0,0.0,0,100,25.405092,26.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

66,2023-06-11 14:59:11,0.09,0.35,0,0,0,0,1,0,0,1,0,-0.36,103.22664,26,101.065994,25,97.59615,0,0,2.01,198.44638,0,0,0,0,0,0,0.0,0,100,25.405092,26.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

67,2023-06-11 14:59:12,0.09,0.35,0,0,0,0,1,0,0,1,0,-0.36,103.22664,26,101.065994,25,97.42789,0,0,2.01,198.44638,0,0,0,0,0,0,0.0,0,100,25.405092,26.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

68,2023-06-11 14:59:13,0.09,0.3,0,0,0,0,1,0,0,1,0,-0.36,103.22664,26,101.065994,25,97.25961,0,0,2.01,198.44638,0,0,0,0,0,0,0.0,0,100,25.405092,26.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

69,2023-06-11 14:59:14,0.09,0.35,0,0,0,0,1,0,0,1,0,-0.36,105.37456,27,101.065994,25,97.09135,0,0,2.01,198.44638,0,0,0,0,0,0,0.0,0,100,25.405092,26.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

70,2023-06-11 14:59:15,0.09,0.3,0,0,0,0,1,0,0,1,0,-0.35,105.37456,27,101.065994,25,96.75481,0,0,2.01,198.44638,0,0,0,0,0,0,0.34722137,0,100,25.405092,26.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

71,2023-06-11 14:59:16,0.09,0.3,0,0,0,0,1,0,0,1,0,-0.35,105.37456,27,101.065994,25,96.58654,0,0,2.01,198.19131,0,0,0,0,0,0,4.513916,0,100,25.347221,26.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

72,2023-06-11 14:59:17,0.09,0.3,0,0,0,0,1,0,0,1,0,-0.35,105.37456,27,101.065994,25,96.41827,0,0,2.01,198.70146,0,0,0,0,0,0,10.53244,0,100,25.28935,26.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

73,2023-06-11 14:59:18,0.14,0.3,0,0,0,0,1,0,0,1,0,-0.32,105.37456,27,101.065994,25,96.25,0,0,2.01,198.70146,0,0,0,0,0,0,18.634247,0,100,25.17361,26.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

74,2023-06-11 14:59:19,0.09,0.35,0,0,0,0,1,0,0,1,0,-0.24,105.37456,27,101.065994,25,95.74519,0,0,2.01,198.44638,0,0,0,0,0,0,28.819374,0,100,25.231482,26.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

75,2023-06-11 14:59:20,0.09,0.35,0,0,0,0,1,0,0,1,0,0.0,105.37456,27,101.065994,25,96.25,0,0,2.01,198.44638,0,0,0,0,0,0,41.550797,0,100,25.28935,26.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

76,2023-06-11 14:59:21,0.15,0.35,0,0,0,0,1,0,0,1,0,0.41,105.37456,27,101.065994,25,96.41827,0,0,2.01,198.44638,0,0,0,0,0,0,50.34703,0,100,25.28935,26.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

77,2023-06-11 14:59:22,0.09,0.35,0,0,0,0,1,0,0,1,0,0.57,105.37456,27,101.065994,25,96.58654,0,0,2.01,198.44638,0,0,0,0,0,0,56.59703,0,100,25.347221,26.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

78,2023-06-11 14:59:23,0.09,0.35,0,0,0,0,1,0,0,1,0,0.63,105.37456,27,101.065994,25,97.09135,0,0,2.01,198.19131,0,0,0,0,0,0,56.82846,0,100,25.347221,26.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

79,2023-06-11 14:59:24,0.09,0.35,0,0,0,0,1,0,0,1,0,0.56,105.37456,27,101.065994,25,97.42789,0,0,2.01,198.44638,0,0,0,0,0,0,51.967316,0,100,25.28935,26.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

80,2023-06-11 14:59:25,0.09,0.35,0,0,0,0,0,0,0,1,0,0.0,103.22664,26,101.065994,25,97.76443,0,0,2.01,63.257973,0,0,0,0,0,0,0.0,0,0,25.405092,26.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0

81,2023-06-11 14:59:26,0.09,0.35,0,0,0,0,0,0,0,1,0,0.0,103.22664,26,101.065994,25,97.42789,0,0,2.01,8.672464,0,0,0,0,0,0,0.0,0,0,25.405092,26.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0

82,2023-06-11 14:59:27,0.14,0.3,0,0,0,0,0,0,0,1,0,0.0,103.22664,26,101.065994,25,97.59615,0,0,2.01,7.652174,0,0,0,0,0,0,0.0,0,0,25.405092,26.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0

83,2023-06-11 14:59:28,0.09,0.35,0,0,0,0,0,0,0,1,0,0.0,105.37456,27,101.065994,25,97.76443,0,0,2.01,7.1420293,0,0,0,0,0,0,0.0,0,0,25.405092,26.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0

84,2023-06-11 14:59:29,0.09,0.35,0,0,0,0,0,0,0,1,0,0.0,103.22664,26,101.065994,25,97.59615,0,0,2.01,6.8869567,0,0,0,0,0,0,0.0,0,0,25.405092,26.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0

85,2023-06-11 14:59:30,0.15,0.35,0,0,0,0,0,0,0,1,0,0.0,103.22664,26,101.065994,25,97.76443,0,0,2.01,6.6318846,0,0,0,0,0,0,0.0,0,0,25.405092,26.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0

86,2023-06-11 14:59:31,0.09,0.3,0,0,0,0,0,0,0,1,0,0.0,103.22664,26,101.065994,25,97.59615,0,0,2.01,6.6318846,0,0,0,0,0,0,0.0,0,0,25.405092,26.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0

87,2023-06-11 14:59:32,0.09,0.35,0,0,0,0,0,0,0,1,0,0.0,105.37456,27,101.065994,25,97.59615,0,0,2.01,6.6318846,0,0,0,0,0,0,0.0,0,0,25.405092,26.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0

88,2023-06-11 14:59:33,0.09,0.3,0,0,0,0,0,0,0,1,0,0.0,103.22664,26,101.065994,25,97.76443,0,0,2.01,6.376812,0,0,0,0,0,0,0.0,0,0,25.405092,26.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0

89,2023-06-11 14:59:34,0.15,0.35,0,0,0,0,0,0,0,1,0,0.0,103.22664,26,101.065994,25,97.59615,0,0,2.01,6.376812,0,0,0,0,0,0,0.0,0,0,25.405092,26.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0

90,2023-06-11 14:59:35,0.09,0.3,0,0,0,0,0,0,0,1,0,0.0,105.37456,27,101.065994,25,97.59615,0,0,2.01,6.376812,0,0,0,0,0,0,0.0,0,0,25.405092,26.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0

91,2023-06-11 14:59:36,0.09,0.35,0,0,0,0,0,0,0,1,0,0.0,103.22664,26,101.065994,25,97.59615,0,0,2.01,6.376812,0,0,0,0,0,0,0.0,0,0,25.405092,26.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0

92,2023-06-11 14:59:37,0.09,0.35,0,0,0,0,0,0,0,1,0,0.0,105.37456,27,101.065994,25,97.59615,0,0,2.01,6.376812,0,0,0,0,0,0,0.0,0,0,25.405092,26.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0

93,2023-06-11 14:59:38,0.09,0.3,0,0,0,0,0,0,0,1,0,0.0,105.37456,27,101.065994,25,97.76443,0,0,2.01,6.376812,0,0,0,0,0,0,0.0,0,0,25.405092,26.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0

